HLT,Sequence,Stream Name,Seed
HLT_DoubleMu3_Trk_Tau3mu_NoL1Mass_v6,372,DQM,L1_TripleMu_5SQ_3SQ_0OQ
HLT_DoubleMu4_Jpsi_Displaced_v7,373,PhysicsMuons,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu4_SQ_OS_dR_Max1p2
HLT_DoubleMu4_Jpsi_Displaced_v7,373,DQM,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu4_SQ_OS_dR_Max1p2
HLT_DoubleMu4_Jpsi_NoVertexing_v7,374,PhysicsMuons,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu4_SQ_OS_dR_Max1p2
HLT_DoubleMu4_Jpsi_NoVertexing_v7,374,DQM,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu4_SQ_OS_dR_Max1p2
HLT_DoubleMu4_JpsiTrkTrk_Displaced_v7,375,PhysicsMuons,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu4_SQ_OS_dR_Max1p2
HLT_DoubleMu4_JpsiTrkTrk_Displaced_v7,375,DQM,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu4_SQ_OS_dR_Max1p2
HLT_DoubleMu43NoFiltersNoVtx_v4,376,DQM,L1_DoubleMu_12_5 OR L1_DoubleMu_15_7
HLT_DoubleMu43NoFiltersNoVtx_v4,376,PhysicsMuons,L1_DoubleMu_12_5 OR L1_DoubleMu_15_7
HLT_DoubleMu48NoFiltersNoVtx_v4,377,PhysicsMuons,L1_DoubleMu_12_5 OR L1_DoubleMu_15_7
HLT_DoubleMu48NoFiltersNoVtx_v4,377,DQM,L1_DoubleMu_12_5 OR L1_DoubleMu_15_7
HLT_Mu43NoFiltersNoVtx_Photon43_CaloIdL_v5,378,DQM,L1_Mu5_EG23er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu20_EG10er2p5 OR L1_SingleMu22
HLT_Mu43NoFiltersNoVtx_Photon43_CaloIdL_v5,378,PhysicsMuons,L1_Mu5_EG23er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu20_EG10er2p5 OR L1_SingleMu22
HLT_Mu48NoFiltersNoVtx_Photon48_CaloIdL_v5,379,PhysicsMuons,L1_Mu5_EG23er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu20_EG10er2p5 OR L1_SingleMu22
HLT_Mu48NoFiltersNoVtx_Photon48_CaloIdL_v5,379,DQM,L1_Mu5_EG23er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu20_EG10er2p5 OR L1_SingleMu22
HLT_Mu38NoFiltersNoVtxDisplaced_Photon38_CaloIdL_v1,380,PhysicsMuons,L1_Mu5_EG23er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu20_EG10er2p5 OR L1_SingleMu22
HLT_Mu38NoFiltersNoVtxDisplaced_Photon38_CaloIdL_v1,380,DQM,L1_Mu5_EG23er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu20_EG10er2p5 OR L1_SingleMu22
HLT_Mu43NoFiltersNoVtxDisplaced_Photon43_CaloIdL_v1,381,PhysicsMuons,L1_Mu5_EG23er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu20_EG10er2p5 OR L1_SingleMu22
HLT_Mu43NoFiltersNoVtxDisplaced_Photon43_CaloIdL_v1,381,DQM,L1_Mu5_EG23er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu20_EG10er2p5 OR L1_SingleMu22
HLT_DoubleMu33NoFiltersNoVtxDisplaced_v1,382,PhysicsMuons,L1_DoubleMu_12_5 OR L1_DoubleMu_15_7
HLT_DoubleMu33NoFiltersNoVtxDisplaced_v1,382,DQM,L1_DoubleMu_12_5 OR L1_DoubleMu_15_7
HLT_DoubleMu40NoFiltersNoVtxDisplaced_v1,383,DQM,L1_DoubleMu_12_5 OR L1_DoubleMu_15_7
HLT_DoubleMu40NoFiltersNoVtxDisplaced_v1,383,PhysicsMuons,L1_DoubleMu_12_5 OR L1_DoubleMu_15_7
HLT_DoubleMu20_7_Mass0to30_L1_DM4_v7,384,DQM,L1_DoubleMu4_SQ_OS
HLT_DoubleMu20_7_Mass0to30_L1_DM4_v7,384,PhysicsMuons,L1_DoubleMu4_SQ_OS
HLT_DoubleMu20_7_Mass0to30_L1_DM4EG_v8,385,DQM,L1_SingleMu22 OR L1_DoubleMu_15_7 OR L1_DoubleMu5_SQ_EG9er2p5
HLT_DoubleMu20_7_Mass0to30_L1_DM4EG_v8,385,PhysicsMuons,L1_SingleMu22 OR L1_DoubleMu_15_7 OR L1_DoubleMu5_SQ_EG9er2p5
HLT_HT425_v9,386,PhysicsHadronsTaus,L1_HTT360er
HLT_HT425_v9,386,DQM,L1_HTT360er
HLT_HT430_DisplacedDijet40_DisplacedTrack_v13,387,PhysicsHadronsTaus,L1_HTT360er
HLT_HT430_DisplacedDijet40_DisplacedTrack_v13,387,DQM,L1_HTT360er
HLT_HT500_DisplacedDijet40_DisplacedTrack_v13,388,DQM,L1_HTT320er OR L1_HTT360er
HLT_HT500_DisplacedDijet40_DisplacedTrack_v13,388,PhysicsHadronsTaus,L1_HTT320er OR L1_HTT360er
HLT_HT430_DisplacedDijet60_DisplacedTrack_v13,389,DQM,L1_HTT360er
HLT_HT430_DisplacedDijet60_DisplacedTrack_v13,389,PhysicsHadronsTaus,L1_HTT360er
HLT_HT400_DisplacedDijet40_DisplacedTrack_v13,390,PhysicsHadronsTaus,L1_HTT360er
HLT_HT400_DisplacedDijet40_DisplacedTrack_v13,390,DQM,L1_HTT360er
HLT_HT400_DisplacedDijet40_DisplacedTrack_v13,390,HLTMonitor,L1_HTT360er
HLT_HT650_DisplacedDijet60_Inclusive_v13,391,PhysicsHadronsTaus,L1_HTT360er
HLT_HT650_DisplacedDijet60_Inclusive_v13,391,DQM,L1_HTT360er
HLT_HT550_DisplacedDijet60_Inclusive_v13,392,HLTMonitor,L1_HTT360er
HLT_HT550_DisplacedDijet60_Inclusive_v13,392,PhysicsHadronsTaus,L1_HTT360er
HLT_HT550_DisplacedDijet60_Inclusive_v13,392,DQM,L1_HTT360er
HLT_DiJet110_35_Mjj650_PFMET110_v9,393,PhysicsHadronsTaus,L1_DoubleJet_90_30_DoubleJet30_Mass_Min620 OR L1_DoubleJet_100_30_DoubleJet30_Mass_Min620 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min620 OR L1_DoubleJet_115_40_DoubleJet40_Mass_Min620 OR L1_DoubleJet_120_45_DoubleJet45_Mass_Min620 OR L1_DoubleJet_115_40_DoubleJet40_Mass_Min620_Jet60TT28 OR L1_DoubleJet_120_45_DoubleJet45_Mass_Min620_Jet60TT28
HLT_DiJet110_35_Mjj650_PFMET110_v9,393,DQM,L1_DoubleJet_90_30_DoubleJet30_Mass_Min620 OR L1_DoubleJet_100_30_DoubleJet30_Mass_Min620 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min620 OR L1_DoubleJet_115_40_DoubleJet40_Mass_Min620 OR L1_DoubleJet_120_45_DoubleJet45_Mass_Min620 OR L1_DoubleJet_115_40_DoubleJet40_Mass_Min620_Jet60TT28 OR L1_DoubleJet_120_45_DoubleJet45_Mass_Min620_Jet60TT28
HLT_DiJet110_35_Mjj650_PFMET120_v9,394,PhysicsHadronsTaus,L1_DoubleJet_90_30_DoubleJet30_Mass_Min620 OR L1_DoubleJet_100_30_DoubleJet30_Mass_Min620 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min620 OR L1_DoubleJet_115_40_DoubleJet40_Mass_Min620 OR L1_DoubleJet_120_45_DoubleJet45_Mass_Min620 OR L1_DoubleJet_115_40_DoubleJet40_Mass_Min620_Jet60TT28 OR L1_DoubleJet_120_45_DoubleJet45_Mass_Min620_Jet60TT28
HLT_DiJet110_35_Mjj650_PFMET120_v9,394,DQM,L1_DoubleJet_90_30_DoubleJet30_Mass_Min620 OR L1_DoubleJet_100_30_DoubleJet30_Mass_Min620 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min620 OR L1_DoubleJet_115_40_DoubleJet40_Mass_Min620 OR L1_DoubleJet_120_45_DoubleJet45_Mass_Min620 OR L1_DoubleJet_115_40_DoubleJet40_Mass_Min620_Jet60TT28 OR L1_DoubleJet_120_45_DoubleJet45_Mass_Min620_Jet60TT28
HLT_DiJet110_35_Mjj650_PFMET130_v9,395,PhysicsHadronsTaus,L1_DoubleJet_90_30_DoubleJet30_Mass_Min620 OR L1_DoubleJet_100_30_DoubleJet30_Mass_Min620 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min620 OR L1_DoubleJet_115_40_DoubleJet40_Mass_Min620 OR L1_DoubleJet_120_45_DoubleJet45_Mass_Min620 OR L1_DoubleJet_115_40_DoubleJet40_Mass_Min620_Jet60TT28 OR L1_DoubleJet_120_45_DoubleJet45_Mass_Min620_Jet60TT28
HLT_DiJet110_35_Mjj650_PFMET130_v9,395,DQM,L1_DoubleJet_90_30_DoubleJet30_Mass_Min620 OR L1_DoubleJet_100_30_DoubleJet30_Mass_Min620 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min620 OR L1_DoubleJet_115_40_DoubleJet40_Mass_Min620 OR L1_DoubleJet_120_45_DoubleJet45_Mass_Min620 OR L1_DoubleJet_115_40_DoubleJet40_Mass_Min620_Jet60TT28 OR L1_DoubleJet_120_45_DoubleJet45_Mass_Min620_Jet60TT28
HLT_TripleJet110_35_35_Mjj650_PFMET110_v9,396,DQM,L1_DoubleJet_90_30_DoubleJet30_Mass_Min620 OR L1_DoubleJet_100_30_DoubleJet30_Mass_Min620 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min620 OR L1_DoubleJet_115_40_DoubleJet40_Mass_Min620 OR L1_DoubleJet_120_45_DoubleJet45_Mass_Min620 OR L1_DoubleJet_115_40_DoubleJet40_Mass_Min620_Jet60TT28 OR L1_DoubleJet_120_45_DoubleJet45_Mass_Min620_Jet60TT28
HLT_TripleJet110_35_35_Mjj650_PFMET110_v9,396,PhysicsHadronsTaus,L1_DoubleJet_90_30_DoubleJet30_Mass_Min620 OR L1_DoubleJet_100_30_DoubleJet30_Mass_Min620 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min620 OR L1_DoubleJet_115_40_DoubleJet40_Mass_Min620 OR L1_DoubleJet_120_45_DoubleJet45_Mass_Min620 OR L1_DoubleJet_115_40_DoubleJet40_Mass_Min620_Jet60TT28 OR L1_DoubleJet_120_45_DoubleJet45_Mass_Min620_Jet60TT28
HLT_TripleJet110_35_35_Mjj650_PFMET120_v9,397,PhysicsHadronsTaus,L1_DoubleJet_90_30_DoubleJet30_Mass_Min620 OR L1_DoubleJet_100_30_DoubleJet30_Mass_Min620 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min620 OR L1_DoubleJet_115_40_DoubleJet40_Mass_Min620 OR L1_DoubleJet_120_45_DoubleJet45_Mass_Min620 OR L1_DoubleJet_115_40_DoubleJet40_Mass_Min620_Jet60TT28 OR L1_DoubleJet_120_45_DoubleJet45_Mass_Min620_Jet60TT28
HLT_TripleJet110_35_35_Mjj650_PFMET120_v9,397,DQM,L1_DoubleJet_90_30_DoubleJet30_Mass_Min620 OR L1_DoubleJet_100_30_DoubleJet30_Mass_Min620 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min620 OR L1_DoubleJet_115_40_DoubleJet40_Mass_Min620 OR L1_DoubleJet_120_45_DoubleJet45_Mass_Min620 OR L1_DoubleJet_115_40_DoubleJet40_Mass_Min620_Jet60TT28 OR L1_DoubleJet_120_45_DoubleJet45_Mass_Min620_Jet60TT28
HLT_TripleJet110_35_35_Mjj650_PFMET130_v9,398,PhysicsHadronsTaus,L1_DoubleJet_90_30_DoubleJet30_Mass_Min620 OR L1_DoubleJet_100_30_DoubleJet30_Mass_Min620 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min620 OR L1_DoubleJet_115_40_DoubleJet40_Mass_Min620 OR L1_DoubleJet_120_45_DoubleJet45_Mass_Min620 OR L1_DoubleJet_115_40_DoubleJet40_Mass_Min620_Jet60TT28 OR L1_DoubleJet_120_45_DoubleJet45_Mass_Min620_Jet60TT28
HLT_TripleJet110_35_35_Mjj650_PFMET130_v9,398,DQM,L1_DoubleJet_90_30_DoubleJet30_Mass_Min620 OR L1_DoubleJet_100_30_DoubleJet30_Mass_Min620 OR L1_DoubleJet_110_35_DoubleJet35_Mass_Min620 OR L1_DoubleJet_115_40_DoubleJet40_Mass_Min620 OR L1_DoubleJet_120_45_DoubleJet45_Mass_Min620 OR L1_DoubleJet_115_40_DoubleJet40_Mass_Min620_Jet60TT28 OR L1_DoubleJet_120_45_DoubleJet45_Mass_Min620_Jet60TT28
HLT_Ele30_eta2p1_WPTight_Gsf_CentralPFJet35_EleCleaned_v13,399,DQM,L1_LooseIsoEG26er2p1_Jet34er2p5_dR_Min0p3 OR L1_LooseIsoEG28er2p1_Jet34er2p5_dR_Min0p3 OR L1_LooseIsoEG30er2p1_Jet34er2p5_dR_Min0p3 OR L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5
HLT_Ele30_eta2p1_WPTight_Gsf_CentralPFJet35_EleCleaned_v13,399,PhysicsEGamma,L1_LooseIsoEG26er2p1_Jet34er2p5_dR_Min0p3 OR L1_LooseIsoEG28er2p1_Jet34er2p5_dR_Min0p3 OR L1_LooseIsoEG30er2p1_Jet34er2p5_dR_Min0p3 OR L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5
HLT_Ele28_eta2p1_WPTight_Gsf_HT150_v13,400,PhysicsEGamma,L1_LooseIsoEG24er2p1_HTT100er OR L1_LooseIsoEG26er2p1_HTT100er OR L1_LooseIsoEG28er2p1_HTT100er OR L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5
HLT_Ele28_eta2p1_WPTight_Gsf_HT150_v13,400,DQM,L1_LooseIsoEG24er2p1_HTT100er OR L1_LooseIsoEG26er2p1_HTT100er OR L1_LooseIsoEG28er2p1_HTT100er OR L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5
HLT_Ele28_HighEta_SC20_Mass55_v13,401,DQM,L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5
HLT_Ele28_HighEta_SC20_Mass55_v13,401,PhysicsEGamma,L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5
HLT_DoubleMu20_7_Mass0to30_Photon23_v8,402,PhysicsMuons,L1_SingleMu22 OR L1_DoubleMu_15_7 OR L1_DoubleMu5_SQ_EG9er2p5
HLT_DoubleMu20_7_Mass0to30_Photon23_v8,402,DQM,L1_SingleMu22 OR L1_DoubleMu_15_7 OR L1_DoubleMu5_SQ_EG9er2p5
HLT_Ele15_IsoVVVL_PFHT450_CaloBTagDeepCSV_4p5_v8,403,DQM,L1_SingleEG8er2p5
HLT_Ele15_IsoVVVL_PFHT450_CaloBTagDeepCSV_4p5_v8,403,PhysicsEGamma,L1_SingleEG8er2p5
HLT_Ele15_IsoVVVL_PFHT450_PFMET50_v16,404,DQM,L1_SingleEG8er2p5
HLT_Ele15_IsoVVVL_PFHT450_PFMET50_v16,404,PhysicsEGamma,L1_SingleEG8er2p5
HLT_Ele15_IsoVVVL_PFHT450_v16,405,DQM,L1_SingleEG8er2p5
HLT_Ele15_IsoVVVL_PFHT450_v16,405,PhysicsEGamma,L1_SingleEG8er2p5
HLT_Ele50_IsoVVVL_PFHT450_v16,406,PhysicsEGamma,L1_SingleEG8er2p5
HLT_Ele50_IsoVVVL_PFHT450_v16,406,DQM,L1_SingleEG8er2p5
HLT_Ele15_IsoVVVL_PFHT600_v20,407,PhysicsEGamma,L1_SingleEG8er2p5
HLT_Ele15_IsoVVVL_PFHT600_v20,407,DQM,L1_SingleEG8er2p5
HLT_Mu4_TrkIsoVVL_DiPFJet90_40_DEta3p5_MJJ750_HTT300_PFMETNoMu60_v15,408,PhysicsMuons,L1_SingleMuOpen
HLT_Mu4_TrkIsoVVL_DiPFJet90_40_DEta3p5_MJJ750_HTT300_PFMETNoMu60_v15,408,DQM,L1_SingleMuOpen
HLT_Mu8_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT300_PFMETNoMu60_v16,409,DQM,L1_SingleMuOpen
HLT_Mu8_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT300_PFMETNoMu60_v16,409,PhysicsMuons,L1_SingleMuOpen
HLT_Mu10_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT350_PFMETNoMu60_v15,410,DQM,L1_SingleMuOpen
HLT_Mu10_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT350_PFMETNoMu60_v15,410,PhysicsMuons,L1_SingleMuOpen
HLT_Mu15_IsoVVVL_PFHT450_CaloBTagDeepCSV_4p5_v8,411,DQM,L1_SingleMuOpen
HLT_Mu15_IsoVVVL_PFHT450_CaloBTagDeepCSV_4p5_v8,411,PhysicsMuons,L1_SingleMuOpen
HLT_Mu15_IsoVVVL_PFHT450_PFMET50_v15,412,PhysicsMuons,L1_SingleMuOpen
HLT_Mu15_IsoVVVL_PFHT450_PFMET50_v15,412,DQM,L1_SingleMuOpen
HLT_Mu15_IsoVVVL_PFHT450_v15,413,DQM,L1_SingleMuOpen
HLT_Mu15_IsoVVVL_PFHT450_v15,413,PhysicsMuons,L1_SingleMuOpen
HLT_Mu50_IsoVVVL_PFHT450_v15,414,PhysicsMuons,L1_SingleMuOpen
HLT_Mu50_IsoVVVL_PFHT450_v15,414,DQM,L1_SingleMuOpen
HLT_Mu15_IsoVVVL_PFHT600_v19,415,PhysicsMuons,L1_SingleMuOpen
HLT_Mu15_IsoVVVL_PFHT600_v19,415,DQM,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMET70_PFMHT70_IDTight_v2,416,DQM,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMET70_PFMHT70_IDTight_v2,416,PhysicsMuons,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMET80_PFMHT80_IDTight_v2,417,DQM,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMET80_PFMHT80_IDTight_v2,417,PhysicsMuons,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMET90_PFMHT90_IDTight_v2,418,PhysicsMuons,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMET90_PFMHT90_IDTight_v2,418,DQM,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMET100_PFMHT100_IDTight_v2,419,PhysicsMuons,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMET100_PFMHT100_IDTight_v2,419,DQM,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu70_PFMHTNoMu70_IDTight_v2,420,DQM,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu70_PFMHTNoMu70_IDTight_v2,420,PhysicsMuons,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu80_PFMHTNoMu80_IDTight_v2,421,PhysicsMuons,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu80_PFMHTNoMu80_IDTight_v2,421,DQM,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu90_PFMHTNoMu90_IDTight_v2,422,DQM,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu90_PFMHTNoMu90_IDTight_v2,422,PhysicsMuons,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu100_PFMHTNoMu100_IDTight_v2,423,DQM,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu100_PFMHTNoMu100_IDTight_v2,423,PhysicsMuons,L1_SingleMuOpen
HLT_Dimuon10_PsiPrime_Barrel_Seagulls_v7,424,DQM,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4
HLT_Dimuon10_PsiPrime_Barrel_Seagulls_v7,424,PhysicsMuons,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4
HLT_Dimuon20_Jpsi_Barrel_Seagulls_v7,425,DQM,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4
HLT_Dimuon20_Jpsi_Barrel_Seagulls_v7,425,PhysicsMuons,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4
HLT_Dimuon12_Upsilon_y1p4_v2,426,DQM,L1_DoubleMu4p5er2p0_SQ_OS_Mass7to18
HLT_Dimuon12_Upsilon_y1p4_v2,426,PhysicsMuons,L1_DoubleMu4p5er2p0_SQ_OS_Mass7to18
HLT_Dimuon14_Phi_Barrel_Seagulls_v7,427,PhysicsMuons,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4
HLT_Dimuon14_Phi_Barrel_Seagulls_v7,427,DQM,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4
HLT_Dimuon18_PsiPrime_v14,428,DQM,L1_DoubleMu4_SQ_OS_dR_Max1p2 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4
HLT_Dimuon18_PsiPrime_v14,428,PhysicsMuons,L1_DoubleMu4_SQ_OS_dR_Max1p2 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4
HLT_Dimuon25_Jpsi_v14,429,PhysicsMuons,L1_DoubleMu4_SQ_OS_dR_Max1p2 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4
HLT_Dimuon25_Jpsi_v14,429,DQM,L1_DoubleMu4_SQ_OS_dR_Max1p2 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4
HLT_Dimuon18_PsiPrime_noCorrL1_v6,430,PhysicsMuons,L1_DoubleMu9_SQ
HLT_Dimuon18_PsiPrime_noCorrL1_v6,430,DQM,L1_DoubleMu9_SQ
HLT_Dimuon24_Upsilon_noCorrL1_v6,431,DQM,L1_DoubleMu9_SQ
HLT_Dimuon24_Upsilon_noCorrL1_v6,431,PhysicsMuons,L1_DoubleMu9_SQ
HLT_Dimuon24_Phi_noCorrL1_v6,432,DQM,L1_DoubleMu9_SQ
HLT_Dimuon24_Phi_noCorrL1_v6,432,PhysicsMuons,L1_DoubleMu9_SQ
HLT_Dimuon25_Jpsi_noCorrL1_v6,433,DQM,L1_DoubleMu9_SQ
HLT_Dimuon25_Jpsi_noCorrL1_v6,433,PhysicsMuons,L1_DoubleMu9_SQ
HLT_DiMu4_Ele9_CaloIdL_TrackIdL_DZ_Mass3p8_v17,434,DQM,L1_DoubleMu4_SQ_EG9er2p5 OR L1_DoubleMu5_SQ_EG9er2p5
